Core,"Latitude (decimal, from -90 to +90)","Longitude (decimal, from -180 to +180)",Ocean,Orbulina universa,Globigerinoides conglobatus,Globigerinoides ruber (pink),Globigerinoides ruber (white),Globigerinoides ruber total,Globoturborotalita tenella,Globigerinoides sacculifer w/o sac,Globigerinoides sacculifer with sac,Globigerinoides sacc total,Sphaeroidinella dehiscens,Globigerinella adamsi,Globigerinella siphonifera (=aequilateralis),Globigerinella calida,Globigerina bulloides,Globigerina falconensis,Beela digitata,Globoturborotalita rubescens,Turborotalita humilis,Turborotalita quinqueloba,Neogloboquadrina pachyderma L,Neogloboquadrina pachyderma R,Neogloboquadrina dutertrei,P/D integrade + N. pachyderma R,Globoquadrina conglomerata,Globorotaloides hexagonus,Pulleniatina obliquiloculata,Globorotalia inflata,Globorotalia truncatulinoides L,Globorotalia truncatulinoides R,Globorotalia truncatulinoides total,Globorotalia crassaformis,Globorotalia crassula,Globorotalia hirsuta,Globorotalia scitula,Dentagloborotalia anfracta,Globorotalia menardii,Globorotalia tumida,Globorotalia menardii flexuosa,Globorotalia menardii + tumida,Candeina nitida ,Globigerinita glutinata,Globorotalia theyeri,Tenuitella iota,Berggrenia pumilio + T. humilis,Globigerinita uvula,Other ID,Other UnID,Total Planktics,,,,,,,,,,,,
GIK12328-1,21.15,-18.57,North Atlantic,0.4,0,0.3,2.3,2.6,0,0.9,0.1,1,0,,1,0.3,18.4,0,0,0,0,0,0.5,20.8,34,20.8,,0,0.1,14.6,0.1,0.1,0.2,0.3,,0,0.5,,1.1,0,,1.1,0,1.2,,,0,0,3,,774,,,,,,,,,,,,
GIK13534-1,21.02,-17.88,North Atlantic,0,0,0.5,2.3,2.8,0.5,0.5,0,0.5,0,,1,0.2,36.8,0,0,0.4,0,1.1,1.1,28.3,13.2,28.3,,0,0,10.6,0,0.4,0.4,0.2,,0,0.6,,0.5,0,,0.9,0,1.5,,,0,0,0,,822,,,,,,,,,,,,
GIK13530-1,21,-17.73,North Atlantic,0.9,0,1,1.7,2.7,0,0.9,0,0.9,0,,3.2,0.1,42,0,0,0,0,0.9,0.4,20.5,9.8,20.5,,0,0,15.4,0,0.1,0.1,0.4,,0,0.7,,0.6,0,,0.7,0,1.4,,,0,0,0.1,,505,,,,,,,,,,,,
RC12-018,20.73,-86.25,Gulf of Mexico,13,1,29,133,162,1,36,29,65,1,5,15,7,0,1,3,3,0,0,0,0,15,0,0,0,5,0,0,0,0,0,0,0,2,0,19,5,0,24,6,21,0,0,0,0,0,2,352,,,,,,,,,,,,
A181-9,20.73,-59.2,North Atlantic,0.2,10,1,53,54,0,8.7,6.2,14.9,0.5,,3.2,0.2,0,0,0,0,0,0.2,0,0,5.2,0,,0,0.2,0,2,2.2,4.2,0.5,,0,0,,1,4.7,,5.7,0,0,,,0,0,1,,402,,,,,,,,,,,,
V22-211,20.7,-31.45,North Atlantic,0.5,0.8,4.1,40.2,44.3,0.3,14.6,6.3,20.9,0.3,,3.6,1.9,0.8,1.4,0.3,0.3,0.3,0,0,2.7,1.9,2.7,,0,0.8,2.2,1.6,1.4,3,0.8,,0,0,,6.6,0.5,,7.1,0,5.5,,,0.3,0,0.4,,364,,,,,,,,,,,,
MIKS07,20.53,-29.45,North Atlantic,17,5,3,84,87,,44,8,52,,,11,,17,7,1,13,,,,36,3,36,,,,24,7,30,37,2,,,,,4,,,4,,18,,,,,,,334,,,,,,,,,,,,
RC12-019,20.45,-86.13,Gulf of Mexico,10,5,37,110,147,2,35,20,55,0,0,32,12,0,0,0,3,0,0,0,1,16,1,0,0,4,0,1,4,5,2,0,2,0,0,9,2,0,11,2,14,0,0,0,0,0,4,327,,,,,,,,,,,,
V21-017,20.4,-85.28,Gulf of Mexico,8,2,21,137,158,2,19,16,35,0,5,21,22,0,1,1,7,0,0,0,0,4,0,0,0,3,1,0,1,1,0,0,0,2,0,10,10,0,20,3,64,0,0,0,0,0,3,363,,,,,,,,,,,,
GIK10720-1,20.35,-17.93,North Atlantic,0.1,0,2.5,1.8,4.3,0,2,0.1,2.1,0,,1,0,36,0,0,0,0,0.5,0.5,19.4,12.2,19.4,,0,0,21.1,0,0,0,0.1,,0.3,0.3,,0.8,0,,0.8,0,1.3,,,0,0,0,,529,,,,,,,,,,,,
V27-254,20.18,-26.62,North Atlantic,0.9,0.9,4.1,20.8,24.9,0.4,13.8,9.7,23.5,0.4,,2.7,1.6,0.7,1.2,0.4,0,0,0,0,4.2,2.8,4.2,,0,1.1,6.4,2.8,2.3,5.1,0.5,,0.2,0.2,,16.3,0.9,,17.2,0,4.4,,,0,0,0.3,,566,,,,,,,,,,,,
V29-169,20.07,-20,North Atlantic,7,0,8,13,21,1,8,7,15,0,0,5,12,41,5,0,0,0,0,1,127,27,127,0,0,0,82,1,0,1,0,0,1,2,0,7,0,0,7,0,11,0,0,0,0,0,3,369,,,,,,,,,,,,
A179-007,19.92,-73.83,North Atlantic,4.1,0.5,7.6,27.2,34.8,2,6.9,0.5,7.4,0,,15.5,2,0,0.3,0,1.8,0,0,0,0,2.3,0,,0,0,0,0,2,2,0,,0,0.5,,5.2,0.7,,6.1,0.3,20.6,,,0,0,0,,403,,,,,,,,,,,,
V23-101,19.88,-25.53,North Atlantic,1.5,0,5.3,23.1,28.4,1.8,13.9,8.6,22.5,0,,1.8,0,1.2,4.2,0.9,0,0,0,0,6.2,2.7,6.2,,0,0.9,5.6,1.7,1.4,3.1,0,,0,0,,10.9,0.3,,11.6,0,7.4,,,0,0,0,,349,,,,,,,,,,,,
V30-050,19.87,-19.92,North Atlantic,1,0,5,22,27,0,6,2,8,0,0,3,3,35,4,0,1,0,1,2,176,35,176,0,0,0,77,1,1,2,2,0,0,1,0,7,0,0,7,0,8,0,0,0,0,0,8,401,,,,,,,,,,,,
V30-051,19.87,-19.92,North Atlantic,1,0,3,17,20,0,10,3,13,0,0,1,3,22,10,1,0,0,0,5,192,4,192,0,0,0,110,2,1,3,1,0,0,0,0,10,0,0,10,0,9,0,0,0,0,0,7,412,,,,,,,,,,,,
GIK13586-3,19.68,-17.2,North Atlantic,1.2,0,5.1,5.3,10.4,0,1.1,0.3,1.4,0,,2.1,0.7,31.1,0,0.3,0.5,0,0.8,0,11.8,13.1,11.8,,0,0,23.4,0,0,0,0.1,,0,0.7,,1.2,0,,1.2,0,0.9,,,0,0,0.4,,746,,,,,,,,,,,,
GIK13587-1,19.65,-17.22,North Atlantic,0.8,0,5.2,5.8,11,0,2.7,0.2,2.9,0,,2.4,0.3,35.2,0,0.5,0.5,0,0.6,0,7.2,9.8,7.2,,0,0,21.2,0,0,0,0.1,,0,1.6,,1.3,0,,1.3,0,1.9,,,0,0,2.9,,439,,,,,,,,,,,,
GIK13588-2,19.62,-17.25,North Atlantic,2.4,0,3.4,3.7,7.1,0,2.3,0.6,2.9,0,,3.4,0.4,31.5,1.7,0.6,0.4,0.1,0.1,0,13,9.3,13,,0,0.1,24.2,0,0,0,0.1,,0,0.3,,1.6,0.1,,1.7,0,0,,,0.1,0,0.9,,693,,,,,,,,,,,,
MIKR03,19.58,-27.47,North Atlantic,2,1,1,117,118,,18,10,28,,,5,,55,7,1,13,3,2,,16,5,16,,,,13,3,9,12,1,,2,11,,24,2,,26,,20,,,,,,,341,,,,,,,,,,,,
10552-9bx,19.46,-29.89,North Atlantic,1,0.3,3.7,34.7,38.4,0,11.9,5.4,17.3,0.1,,1.1,2.1,1,2.4,0,0,0,0,0.9,4.5,2.3,4.5,,0,0.6,3.1,2,2.3,4.3,0.1,,0.3,0,,9.7,0.4,,10.1,0,9.1,,,0,0,1,,704,,,,,,,,,,,,
A179-006,19.4,-78.55,Caribbean,2.3,0,6.8,45.9,52.7,0.3,11.8,3.5,15.3,0,,5.6,1.5,0,0.9,0,0.9,0,0,0.3,0,4.4,0,,0,0,0.3,0,2,2,0.9,,0,0.6,,4.2,0.9,,5.3,0.3,6.5,,,0,0,0,,355,,,,,,,,,,,,
GIK12329-1,19.04,-19.93,North Atlantic,0.3,0,1,5.1,6.1,0.1,2.7,0.4,3.1,0,,1.2,0.6,12.2,0,0,0.1,0,0.1,0.5,24.6,19.5,24.6,,0,0,25.3,0,0.5,0.5,0.6,,0,0.2,,2.5,0.4,,2.9,0,1.8,,,0,0,0.5,,963,,,,,,,,,,,,
MIKS05,18.72,-25.35,North Atlantic,19,2,12,77,89,,29,10,39,1,,10,,14,3,1,14,,1,,26,5,26,,,3,28,4,9,13,2,,,5,,29,4,,33,,16,,,,,,,324,,,,,,,,,,,,
V30-49,18.43,-21.08,North Atlantic,0.5,0,7.1,13,20.1,1.1,5,4.6,9.6,0,,1.4,2.5,5.3,2.1,0.2,0.9,0,0,0.5,23.3,1.1,23.3,,0,0.2,16.4,0.2,0.2,0.4,0.5,,0,1.1,,4.9,0,,5.3,0,7.5,,,0,0,0,,466,,,,,,,,,,,,
MIKR02,18.4,-24.57,North Atlantic,11,2,22,98,120,1,57,18,75,2,,7,,12,2,2,9,,,,21,6,21,,,3,20,2,4,6,6,,,5,,53,1,,54,,20,,,,,,,384,,,,,,,,,,,,
O3KL16,18.22,-21.08,North Atlantic,1,,23,41,64,,30,7,37,,,4,,35,,,19,,,,48,1,48,,,1,50,1,3,4,1,,1,9,,36,1,,37,,9,,,,,,,321,,,,,,,,,,,,
V29-168,17.97,-18.07,North Atlantic,1,0,8,8,16,1,12,5,17,0,0,3,4,42,7,0,0,0,0,2,108,29,108,0,0,1,74,0,0,0,1,0,0,2,0,5,0,0,5,0,9,0,0,0,0,0,9,331,,,,,,,,,,,,
V16-20,17.93,-50.35,North Atlantic,1.4,1.4,6.6,52.3,58.9,1.1,12.9,3.7,16.6,0,,2.9,0.3,0,0.9,0,1.4,0,0,0,0,0.3,0,,0,0,0,0.3,0.6,0.9,0.3,,0,0,,0.3,0.3,,0.6,0.3,10.3,,,0,0,2.6,,349,,,,,,,,,,,,
GIK13255-2,17.85,-17.17,North Atlantic,1,0,4.7,2.7,7.4,0,1,0.3,1.3,0,,2.3,0,29.7,0,0,0,0,0,1,21.6,16,21.6,,0,0,16,0,0,0,0.5,,0,0,,1.9,0,,1.9,0,1,,,0,0,0.4,,353,,,,,,,,,,,,
V06-5,17.55,-63.57,North Atlantic,5,1,61,181,242,9,43,2,45,0,0,5,7,0,0,0,64,0,0,0,0,10,0,0,0,2,0,0,1,1,0,0,0,0,0,7,0,0,7,0,27,0,0,0,0,0,8,433,,,,,,,,,,,,
MIKR01,17.55,-22.6,North Atlantic,13,,25,75,100,4,41,9,50,,,9,,17,,1,11,,,,8,7,8,,,,13,2,,2,10,,,5,,42,2,,44,,9,,,,,,,303,,,,,,,,,,,,
V23-107,17.48,-40.67,North Atlantic,0.9,0.5,3.9,48.7,52.6,2.1,6.7,3.7,10.4,0,,2.3,0.9,0.5,1.6,0.2,2.1,0.5,0,0,2.1,2.8,2.1,,0,2.3,1.2,0.9,2.3,3.2,0.9,,0,0,,0,2,,2.1,0.2,11,,,0.5,0,0,,440,,,,,,,,,,,,
V16-21,17.28,-48.42,North Atlantic,0.3,1.1,10,47,57,2.4,10.2,4,14.2,0,,4.2,0.5,0,0.8,0,1.9,0,0,0,0,0.8,0,,0,0.3,0,0,0.8,0.8,0.5,,0,0,,0.5,0.3,,0.8,0.3,11.3,,,0,0,2.9,,371,,,,,,,,,,,,
V23-105,17.2,-35.83,North Atlantic,3,10,26,138,164,2,49,38,87,0,0,16,7,0,0,3,0,0,0,0,4,20,4,0,0,12,6,4,8,12,0,0,0,0,0,37,12,0,49,0,18,0,0,0,0,0,2,415,,,,,,,,,,,,
V30-048,17.12,-19.33,North Atlantic,2,1,3,21,24,0,7,7,14,0,0,1,4,28,6,0,0,0,0,3,129,23,129,0,0,0,101,1,0,1,5,0,0,2,0,49,3,0,52,0,9,0,0,0,0,0,2,407,,,,,,,,,,,,
V26-125,17.03,-76.23,Caribbean,15,2,38,98,136,2,43,20,63,0,1,14,5,0,0,0,3,0,0,0,0,15,0,0,0,2,0,0,1,1,1,0,0,0,0,20,7,0,27,3,23,0,0,0,0,0,0,313,,,,,,,,,,,,
V12-122,17,-74.38,North Atlantic,2.7,0.3,12.6,30.9,43.5,0.3,12.9,6.9,19.8,0,,2.4,1.8,0,0,0,2.7,0,1.2,0,0.3,3.3,0.3,,0,0,0,0,0.6,0.6,1.2,,0.3,0.6,,5.1,2.7,,7.8,0.3,10.5,,,0,0,0.5,,334,,,,,,,,,,,,
V17-159,16.98,-20.05,North Atlantic,1.1,0,2.9,10.7,13.6,0,5.9,0.8,6.7,0.2,,0.4,0,3.6,0,0,0,0,0,0,2.7,10.7,2.7,,0,0.6,36.5,0,0.6,0.6,0.8,,0,0,,20.7,1.1,,21.8,0,0.8,,,0,0,0,,523,,,,,,,,,,,,
GIK16437-3,16.93,-17.93,North Atlantic,1.3,0,0,4.8,4.8,0.9,2.8,0,2.8,0,,0.7,0,17.3,0,1.7,0,0,0,0,11.9,15.8,11.9,,0,0.6,26,0,0,0,0.6,,0,0.7,,9.6,2.3,,11.9,0,2.9,,,0,0,0,,330,,,,,,,,,,,,
RC13-152,16.72,-75.45,Caribbean,10,3,59,115,174,1,52,23,75,0,1,16,7,1,1,0,5,0,0,0,1,26,1,0,0,2,0,0,1,1,1,0,0,0,0,23,8,0,31,3,27,0,0,0,0,0,3,389,,,,,,,,,,,,
INMD094,16.72,-51.58,North Atlantic,3,7,28,151,179,2,33,35,68,0,0,3,9,2,7,3,5,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,4,41,0,0,0,0,0,4,348,,,,,,,,,,,,
TAG72-1,16.6,-20.45,North Atlantic,1,0,4.7,15.1,19.8,0,6.6,1.1,7.7,0.1,,5,0.2,9.4,0.4,0,0.4,0,0.1,0.1,9.1,14,9.1,,0,0.4,18.4,0,0.5,0.5,1.2,,0.4,0.2,,7.4,0.2,,7.6,0,4.1,,,0,0,0,,1306,,,,,,,,,,,,
RC10-49,16.57,-79.52,Caribbean,2.1,0.3,15,30,45,0.5,15.5,6,21.5,0,,2.1,1.6,0,0,0,2.6,0,0,0,0,3.9,0,,0,0,0,0,0,0,0,,0,0.5,,9.1,0.5,,9.8,0.8,10,,,0,0,0,,387,,,,,,,,,,,,
V27-172,16.53,-28.85,North Atlantic,1.7,1.2,3.7,27.3,31,0.7,14.6,4.6,19.2,0,,3.9,0,1.7,1.2,0.7,0.2,0,0,0.2,8.5,6.3,8.5,,0,2,4.9,0.5,1.4,1.9,1.2,,0,0.5,,8,0.2,,8.5,0,4.1,,,0,0,0.3,,426,,,,,,,,,,,,
MIKS01,16.45,-20.12,North Atlantic,3,,20,37,57,,4,1,5,,,13,,49,,,12,,1,,68,6,68,,,2,57,2,,2,1,,,1,,1,1,,2,,33,,,,,,,312,,,,,,,,,,,,
V29-167,16.37,-17.92,North Atlantic,10,0,24,23,47,3,20,8,28,0,0,8,5,71,14,5,5,0,2,2,77,32,77,0,0,0,86,0,0,0,3,0,2,6,0,29,0,0,29,0,20,0,0,0,0,0,12,467,,,,,,,,,,,,
GIK12336-1,16.23,-20.43,North Atlantic,0.4,0,4.4,19.4,23.8,0,6,1.6,7.6,0,,2,0.6,9,0.1,0.3,0.4,0,0.1,0.3,8.6,15,8.6,,0,0.1,13.8,0,0.4,0.4,1,,0.1,0.6,,7,0.6,,7.6,0,8.4,,,0,0,0,,1118,,,,,,,,,,,,
V26-124,16.13,-74.45,Caribbean,6,0,28,72,100,1,31,26,57,3,1,9,1,0,1,0,4,0,0,0,0,20,0,0,0,1,0,2,2,4,0,0,1,0,0,18,6,0,24,2,28,0,0,0,0,0,0,263,,,,,,,,,,,,
O3KL17,16.02,-20.63,North Atlantic,6,2,2,76,78,,21,5,26,,,3,,25,,,5,,,,37,12,37,,,3,48,1,2,3,3,,,1,,65,6,,71,,19,,,,,,,342,,,,,,,,,,,,
GIK12347-2,15.83,-17.85,North Atlantic,2.2,0,9.4,8.3,17.7,0,6.7,1.1,7.8,0,,2.3,0,12.9,0.1,0,0.4,0,0,0,7.4,10.3,7.4,,0,0.8,17.5,0,0,0,2.9,,0.4,0.3,,11.6,1.6,,13.2,0,3.8,,,0,0,0.2,,725,,,,,,,,,,,,
RC13-150,15.62,-71.67,Caribbean,3,3,39,100,139,0,48,31,79,1,0,9,4,1,0,0,1,0,0,0,0,27,0,0,0,1,0,1,0,1,0,0,0,0,0,23,3,0,26,2,19,0,0,0,0,0,1,317,,,,,,,,,,,,
GIK12344-2,15.43,-17.35,North Atlantic,5.3,0,8.3,13.6,21.9,0.8,6.1,0,6.1,0,,3.8,0,21.9,0,1.5,0,0,0.8,0,2.3,7.6,2.3,,0,0,15.1,0,0,0,1.5,,0,0.8,,7.6,0,,7.6,0,3,,,0,0,0,,277,,,,,,,,,,,,
V16-205,15.4,-43.4,North Atlantic,12,9,26,166,192,6,55,36,91,1,0,24,10,1,7,1,6,0,0,0,0,3,0,0,0,7,0,2,6,8,3,0,0,1,0,8,4,0,12,6,37,0,0,0,0,0,4,441,,,,,,,,,,,,
V24-028,15.32,-77.95,Caribbean,34,2,87,244,331,1,126,98,224,4,1,23,7,0,2,0,11,0,0,0,0,44,0,0,0,5,0,2,1,3,2,0,1,3,0,73,24,0,97,3,70,0,0,0,0,0,4,872,,,,,,,,,,,,
RC13-153,15.07,-75.95,Caribbean,8,2,40,118,158,1,36,17,53,0,0,5,7,2,0,2,2,0,0,0,0,36,0,0,0,0,1,0,1,1,2,0,0,0,0,17,6,0,23,3,30,0,0,0,0,0,0,336,,,,,,,,,,,,
V18-357,15.03,-80.23,Caribbean,5,4,38,92,130,2,43,33,76,1,0,13,4,1,1,0,4,0,0,0,0,12,0,1,0,3,0,0,0,0,1,0,0,0,0,24,11,0,35,0,21,0,0,0,0,0,0,314,,,,,,,,,,,,
V22-204,15.02,-23.23,North Atlantic,1.1,0,13.2,27,40.2,5.1,7.8,3.2,11,0,,3.5,0.3,3.5,0.5,0.3,2.7,0,0,0,3.2,2.2,3.2,,0,0.3,4.3,0,0,0,0.3,,0.3,1.9,,7.8,0.5,,8.6,0,10.8,,,0,0,0,,383,,,,,,,,,,,,
V28-111,14.93,-73.92,Caribbean,8,3,44,123,167,0,74,38,112,3,0,10,3,0,0,2,0,0,0,0,0,30,0,1,0,8,0,0,1,1,2,0,0,0,0,26,12,0,38,1,15,0,0,0,0,0,2,406,,,,,,,,,,,,
RC13-154,14.88,-78.75,Caribbean,17,0,52,141,193,1,63,46,109,0,0,16,7,0,0,1,5,0,0,0,0,23,0,0,0,3,0,0,1,1,1,0,0,0,0,33,6,0,39,3,37,0,0,0,0,0,0,456,,,,,,,,,,,,
GIK16401-2,14.8,-20.52,North Atlantic,2.4,0,0.1,15.8,15.9,0.5,11.5,0,11.5,0.2,,2,0,6.8,0,0,0.5,0,0,0,2.7,8.3,2.7,,0,1.2,12.7,0,0,0,1.5,,0,1.5,,22,1.7,,23.7,0.2,8.3,,,0,0,0.1,,355,,,,,,,,,,,,
V21-222,14.45,-77.23,Caribbean,11,2,49,114,163,0,64,30,94,3,0,14,5,0,0,1,0,0,0,0,0,35,0,0,0,5,0,2,3,5,0,0,1,0,0,34,14,0,48,1,19,0,0,0,0,0,0,407,,,,,,,,,,,,
GIK16402-1,14.42,-20.57,North Atlantic,2.3,0.2,0,9.8,9.8,0,10.6,0,10.6,0.3,,4,0,3.9,0,0.9,0,0,0,0,7.8,16.9,7.8,,0,1.1,14.3,0,0,0,2,,0,0.6,,21.9,2.7,,24.6,0,0.6,,,0,0,0.1,,447,,,,,,,,,,,,
V22-202,14.4,-21.15,North Atlantic,19,5,0,4,4,1,31,22,53,2,0,2,0,0,0,0,0,0,0,1,2,95,2,0,0,23,33,0,1,1,14,0,0,0,0,134,49,0,183,0,0,0,0,0,0,0,1,439,,,,,,,,,,,,
GIK16403-1,14.38,-20.54,North Atlantic,0.5,0,1.5,12.9,14.4,0.3,4.4,3.6,8,0.2,,2,0,3.4,0,0,0,0,0,0,5.4,14.1,5.4,,0,1.4,12.7,0.7,0,0.7,1.4,,0,0,,28.6,4.2,,32.8,0,2.7,,,0,0,0,,421,,,,,,,,,,,,
RC07-021,14.27,-75.58,Caribbean,11,7,27,140,167,0,52,28,80,4,0,13,1,0,1,1,0,0,0,0,0,72,0,0,0,6,0,2,2,4,3,0,0,0,0,55,20,0,75,1,22,0,0,0,0,0,0,468,,,,,,,,,,,,
RC08-106,14,-74.88,Caribbean,16,2,21,59,80,0,31,20,51,2,0,8,4,1,0,1,0,0,0,2,0,66,0,0,0,11,1,1,1,2,1,0,0,0,0,24,10,0,34,0,17,0,0,0,0,0,1,300,,,,,,,,,,,,
V28-115,13.93,-72.37,Caribbean,31,3,9,53,62,0,14,15,29,2,0,11,5,2,1,0,0,0,0,0,1,67,1,0,0,15,0,0,4,4,7,0,0,0,0,45,13,0,58,0,13,0,0,0,0,0,1,312,,,,,,,,,,,,
V18-16,13.73,-51.12,North Atlantic,7,45,7,26,33,0,31,24,55,16,0,23,3,0,1,9,0,1,0,0,4,62,4,0,0,52,2,1,4,5,6,0,1,0,0,19,52,1,72,0,16,0,0,0,0,0,6,419,,,,,,,,,,,,
RC10-256,13.48,-81.63,Caribbean,3,5,49,129,178,2,55,37,92,0,0,16,8,2,0,0,2,0,0,1,0,16,0,1,0,0,0,0,0,0,3,0,0,0,0,26,2,0,28,0,32,0,0,0,0,0,1,390,,,,,,,,,,,,
V16-23,13.25,-40.67,North Atlantic,1.4,4,2,28.6,30.6,0.3,23.8,9.6,33.4,0,,6.5,0.3,0,0.6,0.3,1.1,0,0,0,0.9,5.7,0.9,,0,2,0,0,1.6,1.6,2.6,,0,0,,2.2,1.9,,4.8,0.3,3.7,,,0,0,0,,366,,,,,,,,,,,,
V19-019,13.23,-78.37,Caribbean,5,5,30,108,138,0,35,30,65,1,0,6,3,0,0,0,1,0,0,0,0,27,0,0,0,4,0,0,0,0,0,0,0,0,0,26,12,0,38,4,10,0,0,0,0,0,0,307,,,,,,,,,,,,
RC13-158,13.17,-79.82,Caribbean,2.9,0.6,10.8,37.8,48.6,0,13,6.3,19.3,0,,1.9,0.6,0,0,0,1.6,0,0,0,0,5.4,0,,0,0,0,0.3,0.6,0.9,0.3,,0,0,,8.4,1.2,,9.8,0,7.9,,,0,0,0.1,,323,,,,,,,,,,,,
RC13-147,12.88,-74.85,Caribbean,41,4,16,53,69,0,26,12,38,4,0,14,4,1,0,0,0,0,0,0,0,65,0,1,0,16,0,0,2,2,5,0,0,0,0,59,27,0,86,0,21,0,0,0,0,0,2,373,,,,,,,,,,,,
V08-007,12.4,-77.77,Caribbean,10,2,23,109,132,0,51,38,89,4,0,6,3,0,2,0,0,0,0,0,0,38,0,0,0,3,0,1,1,2,1,0,1,0,0,39,18,0,57,0,17,0,0,0,0,0,1,368,,,,,,,,,,,,
V17-158,12.38,-18.92,North Atlantic,8,0,34,20,54,0,35,18,53,0,0,6,6,2,4,13,2,0,0,2,27,66,27,0,0,4,37,1,0,1,8,0,0,3,0,59,45,1,105,1,15,0,0,0,0,0,0,417,,,,,,,,,,,,
V24-031,12.25,-76.63,Caribbean,28,15,15,85,100,0,26,18,44,14,0,20,2,0,0,0,0,0,0,0,0,54,0,0,0,42,0,1,2,3,3,0,0,0,0,52,67,0,119,0,18,0,0,0,0,0,5,467,,,,,,,,,,,,
V28-122,11.93,-78.68,Caribbean,12,5,35,154,189,0,68,38,106,3,0,11,3,0,0,1,0,0,0,0,0,44,0,3,0,7,0,0,1,1,2,0,0,0,0,47,18,0,65,0,23,0,0,0,0,0,2,477,,,,,,,,,,,,
RC13-146,11.92,-75.03,Caribbean,19,3,16,54,70,0,19,13,32,9,0,29,3,1,0,1,0,0,0,1,1,20,1,2,0,33,0,0,3,3,7,0,0,0,0,22,75,0,97,0,11,0,0,0,0,0,2,344,,,,,,,,,,,,
V28-128,11.6,-80.75,Caribbean,5,1,40,120,160,0,52,21,73,0,0,13,4,2,0,2,1,0,0,0,0,18,0,0,0,2,0,0,1,1,1,0,0,0,0,21,5,0,26,1,22,0,0,0,0,0,0,332,,,,,,,,,,,,
V20-7,11.54,-60.52,North Atlantic,3,0,16.6,39.9,56.5,0,17.6,4.4,22,0,,3,0.3,0,0,0.3,0,0,0,0,0,7.8,0,,0,0.7,0.3,0,0,0,0,,0,0,,2.7,0.3,,3,0,2.4,,,0,0,0.7,,296,,,,,,,,,,,,
RC13-157,11.25,-78.15,Caribbean,5,7,24,97,121,0,50,44,94,4,0,14,1,1,2,0,0,0,0,0,0,43,0,0,0,7,0,0,1,1,6,0,0,0,0,43,14,0,57,1,17,0,0,0,0,0,0,381,,,,,,,,,,,,
V12-7,11.18,-36.02,North Atlantic,4,4,17,150,167,0,36,47,83,0,0,19,9,4,4,4,0,0,0,2,25,38,25,0,0,27,6,1,13,14,10,0,1,0,0,6,18,0,24,0,22,0,0,0,0,0,4,471,,,,,,,,,,,,
INMD100,11,-34.17,North Atlantic,0,3,2,17,19,0,4,4,8,14,0,2,4,0,0,6,0,0,0,0,8,57,8,0,0,47,9,0,4,4,26,0,0,0,0,23,174,0,197,0,5,0,0,0,0,0,8,417,,,,,,,,,,,,
V28-126,10.98,-81.15,Caribbean,8,4,46,126,172,0,74,19,93,2,0,14,4,0,1,0,0,0,0,0,0,21,0,1,0,1,0,0,1,1,1,0,1,0,0,37,12,0,49,1,17,0,0,0,0,0,0,391,,,,,,,,,,,,
A181-7,10.55,-57.5,North Atlantic,1.8,1.2,22,34.2,56.2,0,10.4,8,18.4,0,,5,1.4,0,0,0,0,0,0,0,0,6.6,0,,0,0.8,0,0,0.4,0.4,0.8,,0,0.2,,2.2,0.6,,2.8,1,3.8,,,0,0,0.4,,505,,,,,,,,,,,,
RC09-61,10.18,-77.2,Caribbean,1.4,1.7,7.2,35.2,42.4,0.2,13.1,9.3,22.4,0.8,,4.1,1.2,0,0,0.6,0.4,0,0,0,0,10.5,0,,0,1.4,0,0,0.4,0.4,0.6,,0,0.2,,6.3,0.9,,7.4,0,4.5,,,0,0,0,,524,,,,,,,,,,,,
GIK16417-1,10.07,-19.73,North Atlantic,0.6,0.3,0,5.5,5.5,0,21.9,0,21.9,0.9,,1.8,0,2.8,0,0.3,0,0,0,0,2.1,30.5,2.1,,0,2.2,2.8,0,0,0,3,,0,0,,20,4.8,,24.8,0,0.3,,,0,0,0,,318,,,,,,,,,,,,
RC13-156,10.03,-76.95,Caribbean,1,25,79,172,251,0,58,23,81,3,0,23,13,0,0,0,0,0,0,0,0,27,0,0,0,5,0,1,2,3,22,0,1,0,0,31,35,0,66,0,14,0,0,0,0,0,1,536,,,,,,,,,,,,
GIK16413-1,10.02,-19.3,North Atlantic,0.3,1,0,6.3,6.3,0,12.5,0,12.5,0.3,,1,0,1.4,0,0,0,0,0,0,2.1,35.5,2.1,,0,1,3.8,0,0.3,0.3,3.5,,0,0.7,,21.6,8.4,,30,0,0,,,0,0,0.3,,261,,,,,,,,,,,,
GeoB1047-3,9.97,-22.36,North Atlantic,2.5,0.3,1.6,28.8,30.4,0,16.1,9.8,25.9,0.1,,5,0,3.6,0,1.1,0,0,0,0,2.7,9.8,2.7,,0,1.2,1.3,0.1,0,0.1,0.9,,0,0.6,,5.9,2.5,,8.4,0.1,6.3,,,0,0,0,,836,,,,,,,,,,,,
GIK16420-1,9.93,-17.53,North Atlantic,0.2,0,0.1,37.8,37.9,0.7,16,0,16,0,,1.8,0,12.2,0,0,0,0,0.7,0,5.9,11.4,5.9,,0,0,4,0,0.4,0.4,0.5,,0,1.3,,2.8,0.2,,3,0,4,,,0,0,0,,275,,,,,,,,,,,,
